[2024/8/21 19:0:1] 物品:强效金创药	怪物:2B165FE0魔龙射手1	地图:65	X:111	Y:84 
[2024/8/21 19:24:29] 物品:强效太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:太阳水	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:金创药(中量)	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:金创药(中量)	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:金创药(中量)	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:魔法药(中量)	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:魔法药(中量)	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:魔法药(中量)	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效金创药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:29] 物品:强效魔法药	怪物:0627D830白野猪8	地图:H204	X:72	Y:31 
[2024/8/21 19:24:30] 物品:强效金创药	怪物:2BC94060魔龙刀兵1	地图:66	X:56	Y:208 
[2024/8/21 19:24:30] 物品:强效魔法药	怪物:2BC94060魔龙刀兵1	地图:66	X:56	Y:208 
[2024/8/21 19:24:33] 物品:金创药(小量)	怪物:232C6FF0僵尸3	地图:D401	X:92	Y:61 
[2024/8/21 19:24:34] 物品:魔法药(中量)	怪物:25660F40僵尸1	地图:H201	X:163	Y:42 
[2024/8/21 19:24:35] 物品:瞬息移动	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:抗拒火环	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:精神力战法	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:火球术	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:治愈术	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:基本剑术	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:八荒	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:半月	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:海魂	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:凌风	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:蓝色水晶戒指	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:琥珀项链	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:坚固手套	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:魔力手镯	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:铁剑	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:短剑	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:轻型盔甲(男)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:轻型盔甲(女)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:中型盔甲(男)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:青铜斧	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:黑檀项链	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:黄色水晶项链	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:黑色水晶项链	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:青铜头盔	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:金创药(小量)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:金创药(小量)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:金创药(小量)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:金创药(小量)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:魔法药(小量)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:魔法药(小量)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:魔法药(小量)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:魔法药(小量)	怪物:24E0C790僵尸50	地图:H201	X:162	Y:38 
[2024/8/21 19:24:35] 物品:半月	怪物:28C80C90祖玛卫士8	地图:H204	X:66	Y:34 
[2024/8/21 19:24:37] 物品:凝霜	怪物:234BDAA0祖玛卫士8	地图:H204	X:66	Y:35 
[2024/8/21 19:24:37] 物品:白金项链	怪物:234BDAA0祖玛卫士8	地图:H204	X:66	Y:35 
[2024/8/21 19:24:43] 物品:强效太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:太阳水	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:金创药(中量)	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:金创药(中量)	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效金创药	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效金创药	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效金创药	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:魔法药(中量)	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:魔法药(中量)	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效魔法药	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效魔法药	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:强效魔法药	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:幽灵盾	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:火墙	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:43] 物品:刺杀剑术	怪物:2C0511E0沃玛卫士8	地图:H204	X:63	Y:39 
[2024/8/21 19:24:44] 物品:强效太阳水	怪物:2338E5F0魔龙破甲兵	地图:66	X:67	Y:227 
[2024/8/21 19:24:44] 物品:魔法长袍(女)	怪物:2338E5F0魔龙破甲兵	地图:66	X:67	Y:227 
[2024/8/21 19:24:44] 物品:强效魔法药	怪物:233FCB70魔龙射手	地图:66	X:69	Y:227 
[2024/8/21 19:24:44] 物品:强效魔法药	怪物:233FCB70魔龙射手	地图:66	X:69	Y:227 
[2024/8/21 19:24:46] 物品:金创药(小量)	怪物:13EE4AC0僵尸5	地图:H201	X:157	Y:47 
[2024/8/21 19:24:53] 物品:金创药(小量)	怪物:244CDC80僵尸3	地图:D401	X:83	Y:20 
[2024/8/21 19:24:54] 物品:强效太阳水	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:强效太阳水	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:强效太阳水	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:强效太阳水	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:强效太阳水	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:强效金创药	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:强效金创药	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:强效魔法药	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:强效魔法药	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:珍珠戒指	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:死神手套	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:蓝翡翠项链	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:黑檀手镯	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:24:54] 物品:召唤神兽	怪物:2891B670尸王8	地图:H201	X:157	Y:48 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:疗伤药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:疗伤药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:疗伤药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:疗伤药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:疗伤药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:疗伤药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:疗伤药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:太阳水	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:金创药(中量)	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:金创药(中量)	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效金创药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效金创药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效金创药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:魔法药(中量)	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:魔法药(中量)	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效魔法药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效魔法药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效魔法药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效金创药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效金创药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效金创药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效金创药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效金创药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效魔法药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效魔法药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效魔法药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效魔法药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:强效魔法药	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:重盔甲(男)	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:灵魂战衣(男)	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:偃月	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:破魂	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:降魔	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:斩马刀	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:修罗	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:凝霜	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:骷髅头盔	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:道士头盔	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:蓝翡翠项链	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:放大镜	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:竹笛	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:小手镯	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:魔法手镯	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:黑檀手镯	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:道士手镯	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:死神手套	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:金手镯	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:黑色水晶戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:蛇眼戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:珍珠戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:金戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:骷髅戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:魅力戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:道德戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:降妖除魔戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:1] 物品:珊瑚戒指	怪物:293E84B0虹魔教主8	地图:H204	X:58	Y:42 
[2024/8/21 19:25:2] 物品:金创药(小量)	怪物:246EEA10僵尸5	地图:H201	X:160	Y:55 
[2024/8/21 19:25:6] 物品:魔法药(小量)	怪物:28CC27C0僵尸3	地图:D401	X:91	Y:18 
[2024/8/21 19:25:7] 物品:强效魔法药	怪物:2B31CBF0魔龙邪眼	地图:66	X:69	Y:231 
[2024/8/21 19:25:9] 物品:坚固手套	怪物:28A96200祖玛雕像8	地图:H204	X:55	Y:48 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:太阳水	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:金创药(中量)	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:金创药(中量)	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:金创药(中量)	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效金创药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效金创药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效金创药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:魔法药(中量)	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:魔法药(中量)	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:魔法药(中量)	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效魔法药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效魔法药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效魔法药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效金创药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效金创药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
[2024/8/21 19:25:11] 物品:强效金创药	怪物:2AAEABA0白野猪8	地图:H204	X:55	Y:47 
