[2024/8/20 1:0:0] 物品:道士手镯	怪物:2D701BE0魔龙破甲兵1	地图:65	X:213	Y:116 
[2024/8/20 1:21:56] 物品:强效魔法药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效魔法药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效金创药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效金创药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效金创药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效金创药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效金创药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效金创药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效魔法药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效魔法药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效魔法药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效魔法药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效魔法药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:21:56] 物品:强效魔法药	怪物:05814890白野猪8	地图:H204	X:66	Y:26 
[2024/8/20 1:22:0] 物品:强效魔法药	怪物:17C07570祖玛卫士8	地图:H204	X:68	Y:25 
[2024/8/20 1:22:0] 物品:强效太阳水	怪物:17C07570祖玛卫士8	地图:H204	X:68	Y:25 
[2024/8/20 1:22:0] 物品:灵魂战衣(女)	怪物:17C07570祖玛卫士8	地图:H204	X:68	Y:25 
[2024/8/20 1:22:0] 物品:魅力戒指	怪物:17C07570祖玛卫士8	地图:H204	X:68	Y:25 
[2024/8/20 1:22:1] 物品:珍珠戒指	怪物:2D590B60祖玛卫士8	地图:H204	X:66	Y:25 
[2024/8/20 1:22:1] 物品:降妖除魔戒指	怪物:2D590B60祖玛卫士8	地图:H204	X:66	Y:25 
[2024/8/20 1:22:3] 物品:强效魔法药	怪物:0D7D2E00魔龙破甲兵1	地图:65	X:248	Y:114 
[2024/8/20 1:22:10] 物品:青铜头盔	怪物:1C98EB90黑色恶蛆	地图:D717	X:27	Y:73 
[2024/8/20 1:22:11] 物品:蓝翡翠项链	怪物:24B295E0祖玛雕像8	地图:H204	X:60	Y:19 
[2024/8/20 1:22:11] 物品:小手镯	怪物:24B295E0祖玛雕像8	地图:H204	X:60	Y:19 
[2024/8/20 1:22:11] 物品:珍珠戒指	怪物:24B295E0祖玛雕像8	地图:H204	X:60	Y:19 
[2024/8/20 1:22:15] 物品:小手镯	怪物:268A51A0祖玛弓箭手8	地图:H204	X:57	Y:16 
[2024/8/20 1:22:26] 物品:恶魔铃铛	怪物:31B03D50魔龙破甲兵2	地图:65	X:228	Y:108 
[2024/8/20 1:22:47] 物品:魔法药(中量)	怪物:1E3411A0祖玛卫士8	地图:H204	X:36	Y:22 
[2024/8/20 1:22:49] 物品:泰坦戒指	怪物:1CE7D8D0魔龙射手	地图:65	X:219	Y:115 
[2024/8/20 1:23:1] 物品:太阳水	怪物:2F3E6980魔龙射手1	地图:65	X:216	Y:108 
[2024/8/20 1:23:5] 物品:强效太阳水	怪物:31F119A0白野猪0	地图:D717	X:29	Y:74 
[2024/8/20 1:23:5] 物品:太阳水	怪物:31F119A0白野猪0	地图:D717	X:29	Y:74 
[2024/8/20 1:23:5] 物品:太阳水	怪物:31F119A0白野猪0	地图:D717	X:29	Y:74 
[2024/8/20 1:23:5] 物品:太阳水	怪物:31F119A0白野猪0	地图:D717	X:29	Y:74 
[2024/8/20 1:23:5] 物品:太阳水	怪物:31F119A0白野猪0	地图:D717	X:29	Y:74 
[2024/8/20 1:23:5] 物品:魔法手镯	怪物:31F119A0白野猪0	地图:D717	X:29	Y:74 
[2024/8/20 1:23:9] 物品:强效魔法药	怪物:1A529600魔龙破甲兵	地图:65	X:218	Y:102 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:太阳水	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:金创药(中量)	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:金创药(中量)	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:金创药(中量)	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:魔法药(中量)	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:魔法药(中量)	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:魔法药(中量)	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效金创药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:强效魔法药	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:龙纹剑	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:红宝石戒指	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:重盔甲(女)	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:金戒指	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:11] 物品:道德戒指	怪物:03A90B40白野猪8	地图:H204	X:30	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:太阳水	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:金创药(中量)	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:金创药(中量)	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:金创药(中量)	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:魔法药(中量)	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:魔法药(中量)	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:魔法药(中量)	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效金创药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:强效魔法药	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:13] 物品:虹魔手镯	怪物:2A172CF0白野猪8	地图:H204	X:29	Y:30 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:太阳水	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:金创药(中量)	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:金创药(中量)	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:金创药(中量)	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:魔法药(中量)	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:魔法药(中量)	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:魔法药(中量)	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效金创药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:18] 物品:强效魔法药	怪物:227BBA50虹魔猪卫8	地图:H204	X:28	Y:29 
[2024/8/20 1:23:26] 物品:魔法药(中量)	怪物:2B47B2E0红野猪	地图:D717	X:28	Y:70 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:太阳水	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:金创药(中量)	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:金创药(中量)	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:金创药(中量)	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:魔法药(中量)	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:魔法药(中量)	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:魔法药(中量)	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效金创药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:强效魔法药	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:26] 物品:重盔甲(女)	怪物:2F0C7A80白野猪8	地图:H204	X:33	Y:34 
[2024/8/20 1:23:37] 物品:琥珀项链	怪物:304B9AD0祖玛弓箭手8	地图:H204	X:36	Y:38 
[2024/8/20 1:23:39] 物品:金创药(中量)	怪物:28BA6650天狼蜘蛛	地图:11	X:328	Y:260 
[2024/8/20 1:23:39] 物品:魔法药(中量)	怪物:28BA6650天狼蜘蛛	地图:11	X:328	Y:260 
[2024/8/20 1:23:39] 物品:道士手镯	怪物:28BA6650天狼蜘蛛	地图:11	X:328	Y:260 
[2024/8/20 1:23:48] 物品:白色虎齿项链	怪物:27CB93B0祖玛弓箭手8	地图:H204	X:66	Y:81 
[2024/8/20 1:23:48] 物品:强效金创药	怪物:31E1DC40魔龙刀兵1	地图:65	X:217	Y:92 
[2024/8/20 1:23:52] 物品:强效太阳水	怪物:190555A0魔龙射手	地图:65	X:219	Y:89 
[2024/8/20 1:23:52] 物品:竹笛	怪物:190555A0魔龙射手	地图:65	X:219	Y:89 
[2024/8/20 1:24:1] 物品:强效金创药	怪物:19E089B0魔龙射手1	地图:65	X:223	Y:87 
[2024/8/20 1:24:1] 物品:强效金创药	怪物:19E089B0魔龙射手1	地图:65	X:223	Y:87 
[2024/8/20 1:24:2] 物品:强效太阳水	怪物:2871A1D0白野猪0	地图:D717	X:27	Y:70 
[2024/8/20 1:24:2] 物品:强效太阳水	怪物:2871A1D0白野猪0	地图:D717	X:27	Y:70 
[2024/8/20 1:24:2] 物品:强效太阳水	怪物:2871A1D0白野猪0	地图:D717	X:27	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
[2024/8/20 1:24:3] 物品:强效太阳水	怪物:2F3BE610白野猪8	地图:H204	X:70	Y:70 
