[2024/8/20 4:0:5] 物品:强效太阳水	怪物:19CF9500魔龙射手	地图:66	X:34	Y:49 
[2024/8/20 4:30:40] 物品:野蛮冲撞	怪物:3030BA50地藏王	地图:H204	X:73	Y:71 
[2024/8/20 4:30:40] 物品:地狱雷光	怪物:3030BA50地藏王	地图:H204	X:73	Y:71 
[2024/8/20 4:30:40] 物品:魔法盾	怪物:3030BA50地藏王	地图:H204	X:73	Y:71 
[2024/8/20 4:30:40] 物品:圣言术	怪物:3030BA50地藏王	地图:H204	X:73	Y:71 
[2024/8/20 4:30:40] 物品:冰咆哮	怪物:3030BA50地藏王	地图:H204	X:73	Y:71 
[2024/8/20 4:30:40] 物品:困魔咒	怪物:3030BA50地藏王	地图:H204	X:73	Y:71 
[2024/8/20 4:30:40] 物品:群体治疗术	怪物:3030BA50地藏王	地图:H204	X:73	Y:71 
[2024/8/20 4:30:41] 物品:道德戒指	怪物:1A5FC240祖玛卫士8	地图:H204	X:46	Y:54 
[2024/8/20 4:30:43] 物品:竹笛	怪物:3056B740魔龙射手	地图:66	X:68	Y:137 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:太阳水	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效金创药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:强效魔法药	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:夏普儿手镯	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:44] 物品:放大镜	怪物:2070AC10石墓尸王	地图:D717	X:83	Y:25 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:2D57EAF0魔龙射手	地图:66	X:75	Y:130 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:太阳水	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:金创药(中量)	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:金创药(中量)	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:金创药(中量)	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:魔法药(中量)	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:魔法药(中量)	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:魔法药(中量)	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效金创药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:强效魔法药	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:52] 物品:金手镯	怪物:29AFB570虹魔猪卫8	地图:H204	X:73	Y:73 
[2024/8/20 4:30:55] 物品:生铁戒指	怪物:1CB3AF70祖玛卫士8	地图:H204	X:48	Y:46 
[2024/8/20 4:30:55] 物品:金戒指	怪物:1CB3AF70祖玛卫士8	地图:H204	X:48	Y:46 
[2024/8/20 4:30:57] 物品:破魂	怪物:2C128160祖玛弓箭手8	地图:H204	X:70	Y:77 
[2024/8/20 4:30:57] 物品:金手镯	怪物:2C128160祖玛弓箭手8	地图:H204	X:70	Y:77 
[2024/8/20 4:30:58] 物品:灯笼项链	怪物:0DE17090祖玛卫士8	地图:H204	X:46	Y:46 
[2024/8/20 4:30:58] 物品:道德戒指	怪物:0DE17090祖玛卫士8	地图:H204	X:46	Y:46 
[2024/8/20 4:31:0] 物品:魔法长袍(女)	怪物:31D3E3E0祖玛卫士8	地图:H204	X:46	Y:47 
[2024/8/20 4:31:1] 物品:太阳水	怪物:278586C0魔龙射手1	地图:66	X:82	Y:128 
[2024/8/20 4:31:9] 物品:魔法长袍(男)	怪物:29E0A070祖玛弓箭手8	地图:H204	X:62	Y:83 
[2024/8/20 4:31:18] 物品:魔法长袍(男)	怪物:2D6E6020魔龙破甲兵	地图:66	X:86	Y:124 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:疗伤药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:疗伤药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:疗伤药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:疗伤药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:疗伤药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:疗伤药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:疗伤药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:太阳水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:金创药(中量)	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:金创药(中量)	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效金创药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效金创药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效金创药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:魔法药(中量)	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:魔法药(中量)	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效魔法药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效魔法药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效魔法药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效金创药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效金创药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效金创药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效金创药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效金创药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效魔法药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效魔法药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效魔法药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效魔法药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:强效魔法药	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:精神力药水	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:祈祷之刃	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:幽灵战衣(女)	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:重盔甲(女)	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:魔法长袍(女)	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:偃月	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:破魂	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:降魔	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:斩马刀	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:修罗	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:凝霜	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:骷髅头盔	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:道士头盔	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:蓝翡翠项链	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:放大镜	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:竹笛	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:小手镯	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:魔法手镯	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:黑檀手镯	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:道士手镯	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:死神手套	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:金手镯	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:黑色水晶戒指	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:蛇眼戒指	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:珍珠戒指	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:金戒指	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:骷髅戒指	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:魅力戒指	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:道德戒指	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:18] 物品:降妖除魔戒指	怪物:2B307F70虹魔教主8	地图:H204	X:45	Y:47 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:太阳水	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:金创药(中量)	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:金创药(中量)	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:金创药(中量)	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:魔法药(中量)	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:魔法药(中量)	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:魔法药(中量)	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效金创药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:19] 物品:强效魔法药	怪物:2A291CB0白野猪8	地图:H204	X:53	Y:93 
[2024/8/20 4:31:24] 物品:放大镜	怪物:2ACDE100祖玛弓箭手8	地图:H204	X:51	Y:42 
[2024/8/20 4:31:24] 物品:死神手套	怪物:2ACDE100祖玛弓箭手8	地图:H204	X:51	Y:42 
[2024/8/20 4:31:25] 物品:强效魔法药	怪物:1996A1D0魔龙射手	地图:66	X:89	Y:120 
[2024/8/20 4:31:28] 物品:强效太阳水	怪物:1A5DAB00白野猪8	地图:H204	X:53	Y:44 
[2024/8/20 4:31:28] 物品:强效太阳水	怪物:1A5DAB00白野猪8	地图:H204	X:53	Y:44 
[2024/8/20 4:31:28] 物品:强效太阳水	怪物:1A5DAB00白野猪8	地图:H204	X:53	Y:44 
[2024/8/20 4:31:28] 物品:强效太阳水	怪物:1A5DAB00白野猪8	地图:H204	X:53	Y:44 
[2024/8/20 4:31:28] 物品:强效太阳水	怪物:1A5DAB00白野猪8	地图:H204	X:53	Y:44 
[2024/8/20 4:31:28] 物品:强效太阳水	怪物:1A5DAB00白野猪8	地图:H204	X:53	Y:44 
[2024/8/20 4:31:28] 物品:强效太阳水	怪物:1A5DAB00白野猪8	地图:H204	X:53	Y:44 
